,size_kw,zipcode,install_type,cost,cost_per_watt,annual_PV_prod,tech_1,annual_insolation,rebate,tilt1,reported_annual_energy_prod,tracking_type,bipv,Lat,Long,year_installed,installer_company,installer
5885,4.05,2532,residential,22750.0,5.6172839506,5504.312384,Poly,4.635091305,3037.5,35.0,4902.0,Fixed,0,41.75,-70.61,2012,Cotuit Solar,130
5886,6.48,2532,residential,32308.0,4.9858024691,8463.926514,Mono,4.460737705,2250.0,42.0,7436.2496,Fixed,0,41.75,-70.61,2012,Cotuit Solar,130
5887,4.32,2532,residential,22507.2,5.21,5863.072148,Poly,4.629134178,1344.0,34.0,4968.96,Fixed,0,41.75,-70.61,2012,SolarCity,3552
5888,4.578,2532,residential,27389.0,5.9827435561,5931.249423,Mono,4.429261684,3665.2,35.0,4808.44,Fixed,0,41.75,-70.61,2012,RGS/Real Goods,774
5889,3.04,2532,residential,20824.0,6.85,3979.864687,Mono,4.477800846,1216.0,18.0,2892.14,Fixed,0,41.75,-70.61,2012,Sungevity,493
5890,5.0,2532,residential,18769.25,3.75385,6304.714355,Mono,4.319237709,2000.0,21.0,5150.26,Fixed,0,41.75,-70.61,2012,Trinity Solar,285
5891,6.24,2532,residential,29693.0,4.7584935897,8172.378398,crystalline,4.47507143,2000.0,23.0,7023.8662,Fixed,0,41.75,-70.61,2012,RGS/Real Goods,774
5892,6.375,2532,residential,33250.0,5.2156862745,8382.02385,Mono,4.484957218,2000.0,36.0,6973.5816,Fixed,0,41.75,-70.61,2013,Solular,41
5893,8.16,2532,residential,39876.0,4.8867647059,10654.71182,Mono,4.46287632,2000.0,32.0,9736.65,Fixed,0,41.75,-70.61,2013,Corbin Solar Solutions,51
5894,4.5,2532,residential,24075.0,5.35,5772.810059,Mono,4.386120796,1800.0,37.0,5140.45,Fixed,0,41.75,-70.61,2013,My Generation Energy,109
5895,5.145,2532,residential,23466.94,4.5611156463,5668.833477,Mono,3.787880182,0.0,30.0,5665.3905,Fixed,0,41.75,-70.61,2012,RGS/Real Goods,774
5896,5.0,2532,residential,18500.0,3.7,6795.562744,Poly,4.632024288,4000.0,40.0,5461.862,Fixed,0,41.75,-70.61,2013,Cotuit Solar,130
5897,8.82,2532,residential,44982.0,5.1,11770.24586,Poly,4.542470455,2000.0,49.0,9406.41,Fixed,0,41.75,-70.61,2013,SolarCity,3552
5898,7.35,2532,residential,28984.25,3.9434353741,9977.445557,Poly,4.633364201,2000.0,31.0,7271.2246,Fixed,0,41.75,-70.61,2013,Roof Diagnostics Solar & Electric,953
5899,4.5,2532,residential,16425.0,3.65,5771.607056,crystalline,4.39186573,1800.0,14.0,4281.3459,Fixed,0,41.75,-70.61,2013,Cotuit Solar,130
5900,6.25,2532,residential,23438.0,3.75008,8444.955444,Mono,4.613939762,2000.0,28.0,6226.0716,Fixed,0,41.75,-70.61,2013,Cotuit Solar,130
5901,7.75,2532,residential,28287.5,3.65,9920.220428,Poly,4.377517223,2000.0,20.0,8227.8,Fixed,0,41.75,-70.61,2013,E2 Solar,173
5902,4.578,2532,residential,22890.0,5.0,5991.071902,Mono,4.476071358,1831.2,18.0,5339.0,Fixed,0,41.75,-70.61,2014,E2 Solar,173
5903,6.0,2532,residential,22200.0,3.7,7921.773193,Poly,4.514130116,4000.0,20.0,6573.024,Fixed,0,41.75,-70.61,2014,Cotuit Solar,130
5904,5.232,2532,residential,25090.4,4.7955657492,7113.250799,Mono,4.638679028,160.0,37.0,5334.815,Fixed,0,41.75,-70.61,2014,E2 Solar,173
5905,3.5,2532,residential,16485.0,4.71,4567.68158,Poly,4.46474123,1400.0,23.0,3594.6,Fixed,0,41.75,-70.61,2014,Sungevity,493
5906,4.905,2532,residential,24034.5,4.9,6393.141793,Mono,4.459200859,1962.0,17.0,5845.0,Fixed,0,41.75,-70.61,2014,E2 Solar,173
5907,5.2,2532,residential,20280.0,3.9,6162.893115,Poly,4.073758125,2000.0,14.0,5764.752,Fixed,0,41.75,-70.61,2014,Cotuit Solar,130
5908,6.86,2532,residential,34128.5,4.975,8966.372546,Poly,4.471578121,0.0,22.0,7874.82,Fixed,0,41.75,-70.61,2013,SolarCity,3552
5909,11.0,2532,residential,41450.0,3.7681818182,14792.95898,Poly,4.587190151,2000.0,40.0,12992.9054,Fixed,0,41.75,-70.61,2014,Cotuit Solar,130
5910,11.25,2532,residential,41063.0,3.6500444444,13915.40405,Poly,4.243962765,2000.0,10.0,13230.8,Fixed,0,41.75,-70.61,2014,Cotuit Solar,130
5911,5.0,2532,residential,18250.0,3.65,5791.935425,Poly,3.970678091,4000.0,35.0,5577.04,Fixed,0,41.75,-70.61,2014,Cotuit Solar,130
5912,7.0,2532,residential,26950.0,3.85,9183.957275,Poly,4.467909336,2000.0,45.0,6932.46,Fixed,0,41.75,-70.61,2014,Direct Energy Solar,954
5913,3.0,2532,residential,15000.0,5.0,4077.37207,Poly,4.634646893,1200.0,40.0,3488.4,Fixed,0,41.75,-70.61,2014,SolarCity,3552
5914,7.0,2532,residential,29260.0,4.18,8810.891113,Poly,4.297361851,1250.0,35.0,7785.22,Fixed,0,41.75,-70.61,2014,Sungevity,493
5915,6.867,2532,residential,34581.0,5.0358235037,9094.645747,Mono,4.52304697,2000.0,34.0,7820.0,Fixed,0,41.75,-70.61,2014,E2 Solar,173
5916,5.395,2532,residential,23058.0,4.2739573679,7334.860103,crystalline,4.638679028,1250.0,37.0,5763.8,Fixed,0,41.75,-70.61,2014,Roof Diagnostics Solar & Electric,953
5917,6.375,2532,residential,35190.0,5.52,8594.880524,crystalline,4.604428768,0.0,27.0,8006.04,Fixed,0,41.75,-70.61,2015,SolarCity,3552
5918,6.12,2532,residential,33660.0,5.5,7945.406543,crystalline,4.438910007,0.0,20.0,3974.54,Fixed,0,41.75,-70.61,2015,SolarCity,3552
5919,5.355,2532,residential,29559.6,5.52,6967.909396,crystalline,4.445841312,0.0,25.0,5562.25,Fixed,0,41.75,-70.61,2015,SolarCity,3552
5920,9.435,2532,residential,52081.2,5.52,12280.13968,crystalline,4.442994595,0.0,32.0,10852.36,Fixed,0,41.75,-70.61,2014,SolarCity,3552
5921,4.845,2532,residential,26744.4,5.52,6450.182448,crystalline,4.54701376,0.0,25.0,4534.72,Fixed,0,41.75,-70.61,2015,SolarCity,3552
5922,4.235,2532,residential,13941.25,3.2919126328,5295.935223,crystalline,4.288026333,0.0,10.0,4202.97,Fixed,0,41.75,-70.61,2015,Roof Diagnostics Solar & Electric,953
5923,11.96,2532,residential,41085.37,3.4352316054,15918.12492,crystalline,4.537899494,0.0,40.0,11890.4,Fixed,0,41.75,-70.61,2015,Trinity Solar,285
5924,11.7,2532,residential,65520.0,5.6,14648.6328,Poly,4.283828735,0.0,20.0,12700.08,Fixed,0,41.75,-70.61,2015,SolarCity,3552
5925,4.86,1569,residential,27502.0,5.6588477366,5914.532791,Mono,4.145200253,0.0,45.0,4408.0,Fixed,0,42.08,-71.6,2013,Endless Mountains Solar Services,99
5926,10.45,1569,residential,50467.0,4.8293779904,13537.21217,Mono,4.413595676,0.0,28.0,11024.0,Fixed,0,42.08,-71.6,2014,Endless Mountains Solar Services,99
5927,8.575,1569,residential,40388.25,4.71,10860.26472,Poly,4.319067478,0.0,29.0,7018.0,Fixed,0,42.08,-71.6,2013,Sungevity,493
5928,5.64,1569,residential,45007.2,7.98,6360.732378,Poly,3.873747826,3750.0,28.0,6829.0,Fixed,0,42.08,-71.6,2011,SolarCity,3552
5929,6.72,1569,residential,24257.6,3.6097619048,8795.777812,Mono,4.456820965,8000.0,25.0,7446.68,Fixed,0,42.08,-71.6,2012,Donald Gagnon Electrician,1
5930,4.8,1569,residential,25750.0,5.3645833333,5963.616797,Poly,4.233966827,7680.0,20.0,4357.6,Fixed,0,42.08,-71.6,2012,Direct Energy Solar,954
5931,4.515,1569,residential,24381.0,5.4,5091.969271,Poly,3.873747826,3386.25,28.0,4675.62,Fixed,0,42.08,-71.6,2011,Solular,41
5932,5.16,1569,residential,25306.0,4.9042635659,6818.495933,Poly,4.496147633,3750.0,34.0,5363.3424,Fixed,0,42.08,-71.6,2012,Certified Safe Electric,49
5933,8.6,1569,residential,65188.0,7.58,10071.58682,Poly,3.995536804,3750.0,22.0,9677.3326,Fixed,0,42.08,-71.6,2012,SolarCity,3552
5934,8.46,1569,residential,42750.0,5.0531914894,10343.80819,Poly,4.178679943,2250.0,10.0,9085.0,Fixed,0,42.08,-71.6,2012,Solect Energy Development,25
5935,8.085,1569,residential,20825.0,2.5757575758,9549.72921,Poly,4.033507824,2000.0,35.0,9212.1379,Fixed,0,42.08,-71.6,2013,Next Step Living,905
5936,7.35,1569,residential,36120.0,4.9142857143,9677.992273,Poly,4.482429981,2000.0,30.0,8651.61,Fixed,0,42.08,-71.6,2013,Mass Solar Industries,3
5937,9.8,1569,residential,33320.0,3.4,12577.72937,Poly,4.372102737,2000.0,21.0,10719.84,Fixed,0,42.08,-71.6,2013,Next Step Living,905
5938,3.5,1569,residential,14570.0,4.1628571429,4641.832275,Mono,4.503626823,2800.0,40.0,3829.96,Fixed,0,42.08,-71.6,2013,Solarflair Energy,513
5939,9.5,1569,residential,48450.0,5.1,12421.42511,Poly,4.451653004,2000.0,25.0,11298.0,Fixed,0,42.08,-71.6,2013,Roof Diagnostics Solar & Electric,953
5940,10.4,1569,residential,41574.0,3.9975,13458.17129,crystalline,4.395400047,2000.0,38.0,9831.2,Fixed,0,42.08,-71.6,2013,United Solar Associates,57
5941,8.0,1569,residential,34125.0,4.265625,10306.6582,Poly,4.380875111,2000.0,45.0,7452.3162,Fixed,0,42.08,-71.6,2013,Roof Diagnostics Solar & Electric,953
5942,4.0,1569,residential,19687.5,4.921875,5093.20166,Poly,4.338469982,1500.0,20.0,4057.2453,Fixed,0,42.08,-71.6,2013,Roof Diagnostics Solar & Electric,953
5943,4.86,1569,residential,27502.0,5.6588477366,5914.532791,Mono,4.145200253,0.0,45.0,4407.7308,Fixed,0,42.08,-71.6,2013,Endless Mountains Solar Services,99
5944,8.575,1569,residential,40388.25,4.71,10860.26472,Poly,4.319067478,0.0,29.0,5444.46,Fixed,0,42.08,-71.6,2013,Sungevity,493
5945,6.03,1569,residential,33279.0,5.5189054726,7875.505349,Mono,4.441037655,2000.0,30.0,7579.0144,Fixed,0,42.08,-71.6,2014,New England Clean Energy,301
5946,10.45,1569,residential,50467.0,4.8293779904,13437.37206,Mono,4.369778156,0.0,35.0,11024.06,Fixed,0,42.08,-71.6,2014,Endless Mountains Solar Services,99
5947,14.715,1569,residential,66217.0,4.4999660211,19543.65935,Mono,4.51376915,4000.0,38.0,15440.61,Fixed,0,42.08,-71.6,2014,Second Generation Energy,173
5948,5.695,1569,residential,38806.0,6.81404741,7422.596186,Mono,4.431212902,4000.0,32.0,7297.0,Fixed,0,42.08,-71.6,2014,Next Step Living,905
5949,7.5,1569,residential,37172.18,4.9562906667,9918.045044,Poly,4.499174118,2000.0,30.0,7882.836,Fixed,0,42.08,-71.6,2015,Northeast Solar,4
5950,6.12,1569,residential,33660.0,5.5,7877.479175,crystalline,4.382174015,1250.0,40.0,7615.08,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5951,8.67,1569,residential,47858.4,5.52,10939.30582,crystalline,4.301549435,1250.0,37.0,10997.91,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5952,12.24,1569,residential,48764.54,3.9840310458,16220.79554,crystalline,4.50427103,1250.0,34.0,15025.0,Fixed,0,42.08,-71.6,2015,Trinity Solar,285
5953,5.61,1569,residential,30855.0,5.5,7012.032957,crystalline,4.254818439,1250.0,45.0,7276.0,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5954,9.315,1569,residential,43886.45,4.7113741278,10944.26309,Mono,4.024364948,3250.0,12.0,8951.94,Fixed,0,42.08,-71.6,2015,Second Generation Energy,173
5955,10.35,1569,residential,57497.0,5.5552657005,13721.41395,Mono,4.507596016,3250.0,33.0,11882.844,Fixed,0,42.08,-71.6,2015,New England Clean Energy,301
5956,9.945,1569,residential,54697.5,5.5,11208.12669,crystalline,3.861782074,0.0,23.0,4946.84,Fixed,0,42.08,-71.6,2014,SolarCity,3552
5957,5.865,1569,residential,32257.5,5.5,7505.153837,crystalline,4.36143446,0.0,19.0,7373.04,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5958,17.595,1569,residential,97124.4,5.52,19977.81018,crystalline,3.884320021,0.0,32.0,18325.65,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5959,3.315,1569,residential,18298.8,5.52,4270.739751,crystalline,4.387453556,0.0,37.0,3973.0,Fixed,0,42.08,-71.6,2014,SolarCity,3552
5960,7.14,1569,residential,39270.0,5.5,7891.830146,crystalline,3.792660475,0.0,12.0,5566.08,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5961,11.475,1569,residential,63112.5,5.5,14636.95782,crystalline,4.344031811,0.0,22.0,13293.08,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5962,9.156,1569,residential,51380.0,5.6116207951,10809.11401,Mono,4.032880306,0.0,33.2,10149.1,Fixed,0,42.08,-71.6,2015,New England Clean Energy,301
5963,6.54,1569,residential,39821.0,6.0888379205,7938.966035,Mono,4.146295547,0.0,30.3,7732.145,Fixed,0,42.08,-71.6,2015,New England Clean Energy,301
5964,7.194,1569,residential,43199.0,6.0048651654,9229.641182,Mono,4.372546673,0.0,30.3,7612.392,Fixed,0,42.08,-71.6,2015,New England Clean Energy,301
5965,5.865,1569,residential,23720.26,4.0443751066,7756.872019,crystalline,4.493680477,0.0,35.0,7562.3,Fixed,0,42.08,-71.6,2015,Trinity Solar,285
5966,8.502,1569,residential,41660.0,4.9000235239,10862.64693,Mono,4.347572804,0.0,27.0,9433.84,Fixed,0,42.08,-71.6,2015,Sunbug Solar,392
5967,8.47,1569,residential,26188.5,3.0919126328,10115.95302,crystalline,4.087190151,0.0,13.0,7996.14,Fixed,0,42.08,-71.6,2015,Roof Diagnostics Solar & Electric,953
5968,14.79,1569,residential,81345.0,5.5,16788.44459,crystalline,3.880248785,0.0,37.0,17310.9,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5969,9.88,1569,residential,55328.0,5.6,9787.072883,Poly,3.395985603,0.0,41.0,8181.96,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5970,2.6,1569,residential,14560.0,5.6,3373.152466,Poly,4.414710522,0.0,26.0,2922.3,Fixed,0,42.08,-71.6,2015,SolarCity,3552
5971,7.19,2081,residential,42878.29,5.9636008345,6578.014443,Mono,3.187751532,0.0,28.0,6168.22,Fixed,0,42.13,-71.24,2013,Revolusun ,190
5972,2.205,2081,residential,10385.55,4.71,2668.364385,Poly,4.133652687,0.0,22.0,1422.0,Fixed,0,42.13,-71.24,2013,Sungevity,493
5973,3.51,2081,residential,29149.2,8.3046153846,4405.414625,Mono + a-Si,4.289153099,12285.0,15.0,3802.3,Fixed,0,42.13,-71.24,2009,Borrego Solar,123
5974,4.81,2081,residential,32948.5,6.85,6285.762253,Mono,4.451311588,1924.0,34.0,4680.98,Fixed,0,42.13,-71.24,2012,Sungevity,493
5975,6.75,2081,residential,41700.0,6.1777777778,9002.289276,Mono,4.543094158,2000.0,26.0,6136.0,Fixed,0,42.13,-71.24,2012,Direct Energy Solar,954
5976,8.0,2081,residential,32000.0,4.0,10027.5498,Mono,4.275901318,2000.0,24.0,8072.24,Fixed,0,42.13,-71.24,2013,1St Light Energy,91
5977,8.415,2081,residential,40698.0,4.8363636364,10572.51992,Mono,4.279778481,2000.0,41.0,8484.0,Fixed,0,42.13,-71.24,2013,Paramount Solar,53
5978,5.88,2081,residential,23251.25,3.9542942177,7424.91186,Poly,4.314946175,2000.0,13.0,6887.6954,Fixed,0,42.13,-71.24,2013,Next Step Living,905
5979,7.5,2081,residential,30000.0,4.0,9671.460571,Poly,4.390621662,2000.0,33.0,7717.1102,Fixed,0,42.13,-71.24,2013,Roof Diagnostics Solar & Electric,953
5980,5.5,2081,residential,28050.0,5.1,7128.985596,Poly,4.419048309,2000.0,28.0,6102.36,Fixed,0,42.13,-71.24,2013,Roof Diagnostics Solar & Electric,953
5981,12.75,2081,residential,42400.0,3.3254901961,14800.59595,Mono,3.970212936,2000.0,30.0,12318.8202,Fixed,0,42.13,-71.24,2013,1St Light Energy,91
5982,7.25,2081,residential,30950.0,4.2689655172,9661.823303,Poly,4.539965153,2000.0,27.0,7213.0944,Fixed,0,42.13,-71.24,2013,Roof Diagnostics Solar & Electric,953
5983,2.205,2081,residential,10385.55,4.71,2668.364385,Poly,4.133652687,0.0,22.0,1138.5,Fixed,0,42.13,-71.24,2013,Sungevity,493
5984,7.5,2081,residential,26395.0,3.5193333333,9778.556213,Poly,4.441758156,2000.0,33.0,8517.12,Fixed,0,42.13,-71.24,2014,Big Sky Renewable Energy,1
5985,7.19,2081,residential,42878.29,5.9636008345,9599.895436,Mono,4.544093132,0.0,36.0,6168.2176,Fixed,0,42.13,-71.24,2013,Revolusun ,190
5986,6.0,2081,residential,29437.5,4.90625,7463.384766,Poly,4.24835062,2000.0,24.0,4837.882,Fixed,0,42.13,-71.24,2014,Sungevity,493
5987,9.0,2081,residential,37620.0,4.18,11421.74707,Poly,4.333969593,0.0,18.0,6212.3,Fixed,0,42.13,-71.24,2014,Sungevity,493
5988,6.54,2081,residential,37242.9,5.6946330275,8092.466829,Mono,4.218200684,0.0,30.0,6039.36,Fixed,0,42.13,-71.24,2014,Revolusun ,190
5989,5.355,2081,residential,29452.5,5.5,6691.071193,crystalline,4.26401186,1147.5,22.0,6274.75,Fixed,0,42.13,-71.24,2015,SolarCity,3552
5990,6.867,2081,residential,36800.0,5.3589631571,8886.147801,Mono,4.414021492,3250.0,24.0,7182.625,Fixed,0,42.13,-71.24,2015,Sunbug Solar,392
5991,4.0,2081,residential,15484.2,3.87105,4578.739746,crystalline,3.922137976,0.0,18.0,3755.34,Fixed,0,42.13,-71.24,2014,Roof Diagnostics Solar & Electric,953
5992,7.14,2081,residential,25663.79,3.5943683473,9409.053999,Mono,4.490391731,0.0,24.0,7118.22,Fixed,0,42.13,-71.24,2015,Roof Diagnostics Solar & Electric,953
5993,7.28,2081,residential,40768.0,5.6,9574.684082,Poly,4.481712818,0.0,24.0,7632.56,Fixed,0,42.13,-71.24,2015,SolarCity,3552
5994,9.435,2081,residential,52836.0,5.6,9999.127081,crystalline,3.616214514,0.0,45.0,7763.76,Fixed,0,42.13,-71.24,2015,SolarCity,3552
5995,8.96,2493,residential,52800.0,5.8928571429,12046.76484,Mono,4.566493511,0.0,45.0,11895.0,Fixed,0,42.36,-71.26,2012,Independent Power Systems,80
5996,8.085,2493,residential,48186.6,5.96,9899.676868,Mono,4.189028263,0.0,11.0,6330.0,Fixed,0,42.36,-71.26,2012,Sungevity,493
5997,10.045,2493,residential,43700.0,4.3504230961,11787.34645,Poly,4.01035881,0.0,25.0,9094.148,Fixed,0,42.36,-71.26,2012,Direct Energy Solar,954
5998,1.11,2493,residential,14889.53,13.413990991,1485.342191,Mono,4.548501492,4995.0,45.0,1266.0,Fixed,0,42.36,-71.26,2004,Solar Works,34
5999,4.5,2493,residential,39190.0,8.7088888889,5678.347961,Mono,4.310232639,9000.0,18.0,4575.12,Fixed,0,42.36,-71.26,2008,Solar Works,34
6000,3.24,2493,residential,19102.75,5.8959104938,4263.985942,Poly,4.486457348,7290.0,22.0,3050.65,Fixed,0,42.36,-71.26,2009,Global Resource Option,42
6001,2.7,2493,residential,18713.0,6.9307407407,3505.72522,Poly,4.426809311,5400.0,22.0,2565.78,Fixed,0,42.36,-71.26,2011,SolarCity,3552
6002,5.88,2493,residential,31011.0,5.2739795918,7676.128257,Poly,4.448378563,4250.0,25.0,6872.45,Fixed,0,42.36,-71.26,2011,Sunlight Solar Energy,210
6003,4.6,2493,residential,24788.0,5.3886956522,5734.936011,Poly,4.254712582,3348.75,22.0,4267.38,Fixed,0,42.36,-71.26,2012,Endless Mountains Solar Services,99
6004,9.4,2493,residential,48974.0,5.21,11046.50776,Poly,4.014374733,2000.0,34.0,9992.535,Fixed,0,42.36,-71.26,2012,SolarCity,3552
6005,9.84,2493,residential,42288.0,4.2975609756,13026.68856,Mono,4.510113716,2000.0,25.0,9710.4,Fixed,0,42.36,-71.26,2012,Direct Energy Solar,954
6006,6.82,2493,residential,35491.28,5.204,9116.912229,Poly,4.54365778,2000.0,45.0,8018.88,Fixed,0,42.36,-71.26,2012,SolarCity,3552
6007,11.445,2493,residential,57040.0,4.9838357361,15402.96517,Mono,4.572910786,2000.0,45.0,13265.8,Fixed,0,42.36,-71.26,2012,Solarflair Energy,513
6008,10.045,2493,residential,43700.0,4.3504230961,11787.34645,Poly,4.01035881,0.0,25.0,9094.02,Fixed,0,42.36,-71.26,2012,Direct Energy Solar,954
6009,9.5,2493,residential,59995.0,6.3152631579,12394.64606,Mono,4.449468136,2000.0,20.0,9562.5,Fixed,0,42.36,-71.26,2012,Endless Mountains Solar Services,99
6010,8.96,2493,residential,52800.0,5.8928571429,12046.76484,Mono,4.566493511,0.0,45.0,11895.0,Fixed,0,42.36,-71.26,2012,Independent Power Systems,80
6011,8.085,2493,residential,48186.6,5.96,9899.676868,Mono,4.189028263,0.0,11.0,5769.54,Fixed,0,42.36,-71.26,2012,Sungevity,493
6012,9.0,2493,residential,39150.0,4.35,11700.75806,Poly,4.433824062,2000.0,20.0,9708.12,Fixed,0,42.36,-71.26,2013,Roof Diagnostics Solar & Electric,953
6013,7.705,2493,residential,55499.1,7.2029980532,9906.310599,Mono,4.384925842,2000.0,21.0,9067.0,Fixed,0,42.36,-71.26,2014,Next Step Living,905
6014,8.71,2493,residential,71074.0,8.1600459242,10519.57055,Mono,4.124422073,0.0,24.0,10419.0,Fixed,0,42.36,-71.26,2014,Next Step Living,905
6015,8.16,2493,residential,29781.0,3.6496323529,10000.60494,Poly,4.186355591,2000.0,28.0,9226.75,Fixed,0,42.36,-71.26,2014,Solarflair Energy,513
6016,7.848,2493,residential,53588.6,6.828312946,10579.65964,Mono,4.589225292,1250.0,30.0,8874.0,Fixed,0,42.36,-71.26,2015,Revolusun ,190
6017,9.156,2493,residential,45600.0,4.9803407602,11848.29878,Mono,4.4095397,1250.0,36.0,12237.568,Fixed,0,42.36,-71.26,2015,Sunbug Solar,392
6018,11.44,2493,residential,39239.2,3.43,14959.92685,Poly,4.456669331,0.0,23.7,9511.59,Fixed,0,42.36,-71.26,2015,Sunrun,332
6019,7.92,1543,residential,35000.0,4.4191919192,10476.61893,Poly,4.493604183,0.0,36.0,9874.0,Fixed,0,42.36,-71.95,2014,Direct Energy Solar,954
6020,7.35,1543,residential,36566.25,4.975,9541.592889,Poly,4.412650585,0.0,34.0,4521.0,Fixed,0,42.36,-71.95,2013,SolarCity,3552
6021,12.25,1543,residential,67972.8,5.5488,16161.94,Poly,4.481740475,0.0,37.0,10463.0,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6022,3.6,1543,residential,36576.0,10.16,4060.041943,Mono + a-Si,3.873747826,5200.0,28.0,3762.0,Fixed,0,42.36,-71.95,2009,Moss Hollow,22
6023,5.07,1543,residential,37518.0,7.4,6368.072867,Poly,4.287388325,17500.0,22.0,5545.15,Fixed,0,42.36,-71.95,2009,Invest Electrical Company,7
6024,4.6,1543,residential,27298.25,5.9344021739,6021.602148,Poly,4.448536396,4500.0,42.0,5233.0,Fixed,0,42.36,-71.95,2010,Grosolar,93
6025,5.55,1543,residential,42332.0,7.6273873874,7371.98465,Mono,4.516099453,10500.0,35.0,5373.0,Fixed,0,42.36,-71.95,2011,New England Breeze,133
6026,5.4,1543,residential,28975.0,5.3657407407,6953.717505,Poly,4.388472557,3750.0,20.0,6127.0,Fixed,0,42.36,-71.95,2011,Grosolar,93
6027,9.99,1543,residential,68955.0,6.9024024024,13269.57237,Mono,4.516099453,4250.0,35.0,11209.05,Fixed,0,42.36,-71.95,2011,New England Breeze,133
6028,6.105,1543,residential,31771.0,5.2040950041,7956.970977,Mono,4.431212902,4250.0,32.0,7211.0,Fixed,0,42.36,-71.95,2011,RGS/Real Goods,774
6029,9.8,1543,residential,46550.0,4.75,12770.28645,crystalline,4.425010204,3750.0,40.0,10584.9,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6030,12.25,1543,residential,67972.8,5.5488,16161.94,Poly,4.481740475,0.0,37.0,13907.05,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6031,9.555,1543,residential,42520.0,4.4500261643,12471.25435,Poly,4.437419891,3750.0,32.0,10325.77,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6032,9.8,1543,residential,42610.0,4.3479591837,12539.22441,Poly,4.36397028,3750.0,22.0,8987.76,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6033,7.84,1543,residential,36000.0,4.5918367347,10351.11123,Poly,4.492610455,3750.0,34.0,7891.36,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6034,8.33,1543,residential,37485.0,4.5,10813.80527,Poly,4.412650585,3750.0,34.0,8384.4,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6035,7.92,1543,residential,36000.0,4.5454545455,10317.7829,Mono,4.43046236,3750.0,29.0,8224.92,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6036,7.92,1543,residential,36000.0,4.5454545455,8992.224141,Mono,3.882090807,3750.0,18.0,6465.6,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6037,9.12,1543,residential,39584.0,4.3403508772,11458.10326,Mono,4.276625633,3750.0,26.0,9163.7,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6038,7.92,1543,residential,36000.0,4.5454545455,10344.9905,Mono,4.448804855,3750.0,31.0,7973.1,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6039,9.84,1543,residential,43788.0,4.45,13053.87709,Mono,4.509914875,3750.0,38.0,9349.64,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6040,6.96,1543,residential,35550.0,5.1077586207,9125.03833,Poly,4.459086895,3750.0,29.0,7152.08,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6041,5.52,1543,residential,28428.0,5.15,6988.894775,Poly,4.320387363,3750.0,22.0,5662.6,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6042,8.25,1543,residential,36000.0,4.3636363636,10924.51163,Mono,4.504254818,8000.0,31.0,9079.59,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6043,9.36,1543,residential,41652.0,4.45,12010.77896,Poly,4.363122463,3750.0,32.0,10541.76,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6044,8.88,1543,residential,39960.0,4.5,11597.96508,Mono,4.437413692,3750.0,37.0,9716.78,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6045,6.0,1543,residential,29515.0,4.9191666667,7929.627686,Poly,4.490215302,8000.0,35.0,6954.0,Fixed,0,42.36,-71.95,2012,Sunbug Solar,392
6046,7.2,1543,residential,33480.0,4.65,8959.361133,Mono,4.230113983,3750.0,33.0,6855.25,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6047,7.92,1543,residential,36000.0,4.5454545455,10449.07488,Poly,4.490332127,8000.0,31.0,8492.05,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6048,5.04,1543,residential,25956.0,5.15,6427.23293,Mono,4.328018665,3750.0,40.0,4236.77,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6049,7.92,1543,residential,36500.0,4.6085858586,9741.872637,Mono,4.199800015,3750.0,30.0,7421.4,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
6050,6.0,1543,residential,28428.0,4.738,7635.23584,Mono,4.325687408,3750.0,33.0,6440.88,Fixed,0,42.36,-71.95,2012,Direct Energy Solar,954
